dis_rate,ang_rate,label
0.08867727081084037,-0.05896849284399158,0
0.5912005905944742,-1.036459088197091,0
0.6627141019171808,-0.4061343478988986,0
0.5913336762946818,-0.6194055897768992,0
0.2522618699669313,-0.1910413237464879,0
0.6212328967720179,-0.7125840457187526,0
0.1660934768012463,-0.7973229637970083,0
0.22271083514605933,-0.8424720942492632,0
0.3823404407895891,-0.46737892456554997,0
0.3673235535266856,-0.31351472978889283,0
0.0713708694125692,-0.2053997673954225,0
0.06054657601225577,-0.1862720477218219,0
0.05335848677795054,-0.5001901019779715,0
0.665877389750133,-0.0772021247881545,0
0.160970688487431,-0.03242841541437592,0
0.7519276101649689,-0.9175366234993604,0
0.07836773777892286,-0.4991178775148133,0
0.07197987548149919,-0.08845832745774689,0
0.05791977216002303,-0.4311333367001748,0
0.24040915137682126,-0.33367754089921525,0
0.06827909285436634,-0.0630699652438949,0
0.4002566806678269,-0.3474714054117809,0
0.2732516469609131,-0.29911387317476357,0
0.06873414099966559,-0.12002722575500802,0
0.21413975105587485,-0.17652156452441023,0
0.1170001753733232,-0.07886487705938995,0
0.07115445770613193,-0.0518963658558848,0
0.6159757701711592,-0.0917043213891213,0
0.034445197406600764,-0.08642717493686096,0
0.1689475727657908,-0.018907667942783167,0
0.06461625228952855,-0.3845314454266179,0
0.3713218560830409,-0.34394974758354246,0
0.2231588869625388,-0.6968964118321259,0
0.025672009043102087,-0.5918354895313946,0
0.6839090709408727,-0.6947439101046976,0
0.6406794694756807,-0.2950158868222798,0
0.24868257010508107,-1.012537442337189,0
0.37069999045945606,-0.8048518190569887,0
0.3576614426782617,-0.4169793996101907,0
0.3624446950133847,-0.45635793249215467,0
0.0794064066774541,-0.05049050562734624,0
0.3638674122588425,-0.49407602667122974,0
0.1977641575676405,-0.5643077302074508,0
0.0027941486782207623,-0.3799529977102136,0
0.31182103684439555,-0.4522697773908163,0
0.19769282543684133,-0.4615577896555835,0
0.15352094873045471,-0.794898757974011,0
0.10592886551598273,-0.20498803401401458,0
0.5324413708148028,-0.11318388413229256,0
0.3532217397354399,-0.1483579694391736,0
0.07590163254549752,-1.0347457432332698,0
0.12297169923042703,-1.318206369452936,0
0.21910727078021178,-0.757043014494018,0
0.6149477534620573,-0.3311268228488259,0
0.9451895238004954,-0.3275933228674134,0
0.29306115599306665,-0.11577236981482769,0
0.37047566963381284,-0.2517456765440569,0
0.512724232384062,-0.6497724746000788,0
0.38183444114471776,-0.36097024155411417,0
0.7430865938677239,-0.04864330575150005,0
0.7238331577535653,-0.11280418548125508,0
0.19205114321375563,-0.11209611613866502,0
0.3168669069658804,-0.12213644909377269,0
0.4332329900552027,-0.1420862116969346,0
0.03881497141615558,-0.19715339444001095,0
0.30484285208509676,-0.3375019068598115,0
0.08420808028338497,-0.3375178106961487,0
0.5461401239777058,-0.016767047032627713,0
0.28624963928191527,-0.5306005343049129,0
0.1697503275800372,-0.1556819935497014,0
0.12257197040272227,-0.03462237523586818,0
0.11765017454974673,-0.23441221252801586,0
0.33242206189848855,-0.5881346053843387,0
0.46395288300171855,-0.04268195503419526,0
0.25555163670538683,-0.25581762215505793,0
1.1142364228110324,-1.026317898365243,0
0.7148863638287761,-0.7713787093146558,0
0.5003951430376189,-0.8262994674500611,0
0.42944920613416915,-1.1447129664594604,0
0.3982277409265392,-0.42758940203782564,0
0.06573566612725722,-0.08028617066589712,0
0.763493627413937,-0.681274186056771,0
0.8196388820492817,-0.646599170256459,0
0.28130679016368243,-0.1715867420116719,0
0.10839501336873966,-0.21437866197913633,0
0.10309628876331901,-0.3729100108320083,0
0.0967591962677409,-0.44015964216485076,0
0.34638477116627325,-0.37780984584088073,0
0.6749265434967697,-0.22113039941856819,0
0.5056454118147098,-0.13708567691478554,0
0.10657190125408803,-0.08156537050382189,0
0.14477678721725495,-0.016434443256757827,0
0.328845698685981,-0.4064669585423865,0
0.133348589918335,-0.39426461838913973,0
0.957198476795739,-0.7886733838273825,0
1.1427084374160508,-0.8152177719434818,0
0.5460955238874817,-0.7872307699755625,0
0.21580094189701085,-0.3584195942893017,0
0.19327683017208083,-0.4544628952524577,0
0.2849302391892331,-0.8246476207241511,0
0.3091074855800032,-0.1327120671488575,0
0.1664511775276079,-0.22354836460360586,0
0.009879109441126717,-0.23570981111223435,0
0.20637155705491197,-0.05551417836531167,0
0.2312237486444383,-0.29724956384207274,0
0.3091211294464254,-0.3495056667645834,0
0.17430129793636756,-0.6131357099129384,0
0.06539071154942132,-0.07191305547363029,0
1.2954632684491032,-0.05568072541148389,0
1.2522744220409454,-0.08090345173565336,0
0.018076334275690838,-0.032819977190404706,0
0.21397007274468655,-0.6676275628372074,0
0.1489838703544541,-0.19928045989777174,0
0.37590918853125194,-0.025515371219156733,0
0.14421397986748372,-0.5111856646572238,0
0.36010520543773594,-0.18602685697654214,0
0.33345784976715065,-0.07490626180235523,0
0.030757777127265084,-0.08761328855982425,0
0.3107616907022408,-0.004709320906537617,0
0.5755719191398991,-0.7370268203472556,0
0.7655446902396588,-0.7691029880991627,0
0.18821599408647438,-0.09768571329338169,0
0.22392514811601932,-0.05381443247973735,0
0.8459189646689281,-0.17086524196365338,0
0.12834942543496874,-0.04109571948378531,0
0.00891209264905858,-0.14108841186702578,0
0.1292568844844033,-0.35700166694205726,0
0.22424446644228593,-0.7361412792109422,0
0.24699032136791432,-0.34844523922364773,0
0.39342801665023547,-0.015232532723016012,0
0.021227921856976646,-0.1635741719719953,0
0.3617516830621639,-0.29173077465699976,0
0.07180694990674347,-0.3991854685414539,0
0.5140855205914604,-0.2013022443131985,0
0.013539955112028343,-0.2533882205897764,0
0.04745263674538867,-0.6168652070698625,0
0.310529200985364,-0.6278936307274113,0
0.1409766678488583,-0.24373536595041942,0
0.20923158920248383,-0.16384734540511905,0
0.019146880303535053,-0.38207006408136984,0
0.22598746577375048,-0.46879545890464797,0
0.08500928820144263,-0.4910426731284598,0
0.0800255054565168,-0.5439758057591674,0
0.23125394748367675,-0.06356349535721621,0
0.20688626103462965,-0.24594720096806294,0
0.9072801419991414,-0.22811097325244653,0
0.8409914662918667,-0.3958358597243688,0
0.08227304436737401,-0.21738291154957812,0
0.08771785182503139,-0.224805193493447,0
0.18544178065987185,-0.3683390725980096,0
0.16083123065954533,-0.49413166468382674,0
0.4852639389968024,-0.1541941877406601,0
0.5806816539000218,-0.03628221975675981,0
0.19329366348756932,-0.22115894518470547,0
0.08290946934201147,-0.1149098099685772,0
0.03818102120798105,-0.5631077961014836,0
0.33050330548089585,-0.5492305017834032,0
0.49841024578177817,-0.07810022193828536,0
0.007880316702784225,-0.19087581659291505,0
0.05935534324846974,-0.49568160279956675,0
0.4701886110433077,-0.4442902247177645,0
0.26108467794412954,-0.04742238572083348,0
0.041108073663802924,-0.018815912748581753,0
0.05585533532920119,-0.08359397586324789,0
0.10989356949513646,-0.18373893737200067,0
0.22149538558403964,-0.4282024960175574,0
0.0893713116709758,-0.08200143468712708,0
0.5002315059562682,-0.4079048147986204,0
0.468293589190985,-0.075040163232197,0
0.07981203505513706,-0.20615946220001213,0
0.4367116946296877,-0.2440145623120728,0
0.29414243495870623,-0.10776220810579037,0
0.3020188601152683,-0.5861505253498381,0
0.7697295841557618,-0.647153787504244,0
0.251892101485077,-0.183246607059547,0
0.3893050305860655,-0.5680365384912631,0
0.038959658646300736,-0.07759741281677679,0
0.11980960659225832,-0.06275532913747991,0
0.0077414353265139926,-0.6229902349227735,0
0.014862369678489099,-0.6397884222531768,0
0.11418107654808327,-0.31774130989064986,0
0.014073683202760813,-0.004540536579311023,0
0.07341051028594228,-0.1530344850007835,0
0.0926487885342309,-0.33061569575614574,0
0.1298456959476808,-0.28153258580192303,0
0.07752989259963722,-0.6922707767547169,0
0.2734260820192384,-0.15661444389933465,0
0.30910141073772,-0.2732378183512477,0
0.06916394396822709,-0.20217810448237372,0
0.4259937115058758,-0.3084558280900855,0
0.11303419294470057,-0.8685103960514529,0
0.05400289267483058,-0.45607160953404663,0
0.05900651785530527,-0.572827494524277,0
0.3002754158686249,-0.5887607387213192,0
0.13586409062017268,-0.13696453866814123,0
0.20129289648326307,-0.024422712977664032,0
0.27414395427403077,-0.11333781510658458,0
0.39635089270525453,-0.27106598924662456,0
0.20223471162433257,-0.2517600362567571,0
0.29686422280998104,-0.07718798425556428,0
0.4890224376893634,-0.0684322042469924,0
0.46620116743322926,-0.04296482989893642,0
0.13289265918848284,-0.06289421645439172,0
0.2721098226370433,-0.0652496596646187,0
0.3736044368033822,-0.10139048508717187,0
0.23394599824911122,-0.46902675806139976,0
0.457881238606929,-0.5745328164626876,0
0.3300432552821661,-0.3532851345790602,0
0.015875935643157153,-0.13863766812371836,0
0.5249022665961268,-0.09720777002522552,0
0.5944028111686953,-0.3543131599584652,0
0.7622127728647877,-0.44957910735576173,0
0.9792873097219662,-0.013516487573190666,0
0.2820759741013087,-0.14306969625149107,0
0.613895004247182,-0.4294729461867155,0
0.4206994769768868,-0.12710492535404014,0
0.0060368254489375425,-0.15668686670136306,0
0.3987077459337814,-0.5705594524498295,0
0.08177564613217116,-0.1819668263052315,0
0.30949725303231107,-0.10779400634391118,0
0.8788381340494922,-0.19010990147088785,0
0.036638282484923804,-0.8310664405843727,0
0.5960187635015021,-0.7522634564987408,0
0.8945834846210171,-0.18897338070042713,0
0.9187371303746316,-0.34312988854652315,0
0.5276548835744252,-0.17630307948630905,0
0.24534147940906303,-0.13734553468935426,0
0.10017347968155477,-0.07652187885586162,0
0.40447547872389694,-0.16924830235075985,0
0.5179527701563461,-0.07979553952732515,0
0.40054637157543477,-0.46107540323944257,0
0.08605277937116948,-0.6458921510145751,0
0.975048792781662,-0.13423633857854556,0
0.8444348724591637,-0.1450547664082395,0
0.2295145189520452,-0.08585468979630381,0
0.4841860708284911,-0.4600143815595025,0
0.3020815605216324,-0.4041642076636371,0
0.18636643628460797,-0.6820982420231145,0
0.2462390317898088,-0.5708590052591154,0
0.019603085514672856,-0.3997533137044675,0
0.13624211798864272,-0.24359250049680614,0
0.27961130384406335,-0.09051202556376026,0
0.4304484592798032,-0.007419897620735521,0
0.3618907650671003,-0.04361427766999199,0
0.534468086071133,-0.02536233396765345,0
0.5969219746521255,-0.06724268031529176,0
0.1519318296416856,-0.45633762157090996,0
0.5869806152489307,-0.4449559320100231,0
0.5350376430462779,-0.8821908262912032,0
1.5800115208954058,-0.44314871635791997,0
1.3740151890706465,-0.7829051806230847,0
0.04763479296152969,-0.5626772174254603,0
0.5244188366416606,-0.25556335732529056,0
0.5826139178053193,-0.4775307888818791,0
0.060559745086506585,-0.40960639125206966,0
0.25419025457959865,-0.3604701055493325,0
0.7138010822131065,-0.0196836065166561,0
0.8957836955694245,-0.3275334379055999,0
0.31555484305992515,-0.09523787994785772,0
0.15451221143156946,-0.4197454361372492,0
0.054432645512793254,-0.18032448208704493,0
0.06517970080779908,-0.3076931134294465,0
0.00614163278756154,-0.4817407528413754,0
0.38977980661557193,-1.301845372754964,0
0.16252312350098358,-0.8218464875685465,0
0.31640878604826694,-0.28183120354289276,0
0.41492542474034916,-0.7397905500898403,0
0.8097272510766823,-0.39181733093166765,0
0.8344950102847061,-0.4141216580552901,0
0.12046948490909415,-0.6141079925071559,0
0.0964112185275104,-0.08449456389183674,0
0.32363287285275266,-0.22956008925605137,0
0.020157698348118064,-1.0735126962522161,0
0.3109495147960327,-0.9045882194381569,0
0.10478657158621607,-0.39561293910989515,0
0.35547115098069454,-0.031227772091427432,0
0.7951496594345238,-0.10158964871328137,0
0.11117681147923178,-0.6304988610325869,0
0.6109215467819863,-0.013107515344203288,0
0.47323987807532436,-0.5251986637623516,0
0.5071377769841443,-0.08952188593157646,0
0.4717410317802107,-0.3882468857875668,0
0.019843361542555015,-0.6643594359661201,0
0.15676677637697908,-0.27733472009508614,0
0.11089354589813041,-0.007683737868550736,0
0.23541576227775746,-0.5097123230928838,0
0.19853628607439752,-0.026828809822178775,0
0.3306341969641145,-0.5854846183231138,0
0.2141472389308369,-0.11203384018388925,0
0.34388876317826716,-0.08386425094482604,0
0.030181141909922483,-0.043316974424608974,0
0.8084237963844221,-0.41369199261048517,0
0.14900127961566473,-0.37167474327437905,0
0.2602762787678191,-0.07785639083304496,0
0.9372189799899098,-0.14456337041057024,0
0.5820743030347969,-0.1785757522532941,0
0.12906884394882076,-0.22330882552816225,0
0.4181493573465185,-0.6852073104940459,0
0.5153507314400474,-0.4511103114639995,0
0.15739536002094442,-0.05580714027434186,0
0.5049684549475085,-0.0406912434625997,0
0.2287322735450654,-0.04594271445861709,0
0.23500656713890047,-0.44672323864254093,0
0.19963935602992786,-0.6236875833912268,0
0.1952560484120718,-0.39822529687814817,0
0.30392597433308477,-0.38612936212137816,0
0.005358963023212866,-0.014002049215514213,0
0.2875687550149734,-0.13947492951974452,0
0.40102499638327793,-1.609530921987961,0
0.1182309362646531,-1.5394656601246817,0
0.7470560356549586,-0.6847548683403735,0
0.4363411968099221,-0.3960786279381488,0
0.49985383444702447,-0.3874562898129258,0
0.16041000019931054,-1.097599849510879,0
0.26889557329152186,-0.02277841853006569,0
0.18126487733292954,-0.6259264331191041,0
0.5121486511869415,-0.7678516803630936,0
0.8468606681130887,-0.23933238639284524,0
0.5709492109812899,-0.04522616215410348,0
0.6718602707195382,-0.14071871531506447,0
0.6589702265276255,-0.06766755638240014,0
0.23668548208919543,-0.5534484846518104,0
0.36005855939428943,-0.38791879452477296,0
0.27627824871043055,-0.35628652339905603,0
0.050082028003781864,-0.287502733162913,0
0.3962256575565635,-0.29654649039430503,0
0.0037945393073718797,-0.1267966239472355,0
0.11441264117559638,-0.19623059132230125,0
0.04323931787301424,-0.031515860124135577,0
0.11607514402157515,-0.6887748523193206,0
0.1370805834339391,-0.6531878139111411,0
0.526229381148404,-0.22717791440548923,0
0.22659584429053542,-0.23129771523311926,0
0.11982238656521452,-0.2852233025331034,0
0.010810715142611614,-0.27760126206261004,0
0.028070177806498172,-0.06121691750151115,0
0.15108428664289217,-0.08393066361265701,0
0.01773301432661718,-0.5346172670561147,0
0.1904059703509733,-1.233510145317135,0
0.0771714502225157,-0.8260738497134619,0
0.42068604411402255,-0.7453723615699173,0
0.34819176705545574,-0.7044691732840883,0
0.2294171362443976,-0.18213469460622536,0
0.13622932002663501,-0.315623318940847,0
0.260660170662477,-0.004293285792645682,0
0.9712537982446332,-0.18296458658537243,0
0.4299363530196759,-0.7264080381821251,0
0.05354001683951883,-0.6139266841892804,0
0.2456555662966244,-0.3416293436154251,0
0.4513141657902507,-0.2986324351085823,0
0.01073721592738556,-0.08081503462594951,0
0.548281063176826,-0.23311505015062567,0
0.9738650723385998,-0.08633765828468,0
1.2814739830331991,-0.6089039812316863,0
0.3981797814570447,-0.5490447644600497,0
0.9657836996003709,-0.07045852459564919,0
1.0524606508637702,-0.10310982099156875,0
0.3754084376470199,-0.48603035808903217,0
0.19822031079671776,-0.16981124364110775,0
0.138657515617743,-0.4192330310532216,0
0.3091710161705836,-0.19147711784216404,0
0.08280862870921371,-0.42101517868502336,0
0.4621241125859897,-0.057997416093353286,0
0.45835175645857235,-0.19878879148142628,0
0.08943893372618207,-0.3052930502594285,0
0.07811233372851019,-0.31824281317042913,0
0.0677923788000727,-0.5593153847474428,0
0.34683086440157385,-0.3638831813295742,0
0.3312955277572837,-0.23736203295025418,0
0.011043656935785651,-0.39555032365087156,0
0.06388801308574812,-0.833383223050569,0
0.06816861695346456,-0.15797100449427595,0
0.36125314810003584,-0.2008504871186859,0
0.16722214281352796,-0.13351325474547668,0
0.14701068044070437,-0.11218913648202516,0
0.0683460605239365,-0.04752464376062978,0
0.13077739793938858,-0.07086530348274328,0
